"﻿""Zupid""",sku,ProductName,ProductPrice,CurrencySymbolOfPrice,ValidFromDate,ProductShortDescription,MerchantProductCategory,ZanoxCategoryIds,ImageSmallURL,ImageMediumURL,ProductManufacturerBrand,ZanoxProductLink,DeliveryTime,TermsOfContract,ISBN,ShippingAndHandling,ShippingAndHandlingCost
e6d883a11c36b8dd9d0dadf7b49f1b5b,0498507075B6000,Château Canon La Gaffelière Grand Cru Classé,59.00,EUR,moevenpick,"Extrem dichtes Purpur mit lila Schimmer darin, satt in der Mitte. Grossartiges Bukett, reife Frucht zwischen roten und blauen Beeren, Damassinepflaumen, Gewürznoten, Irish-Moos und Kaffeeduft, reich und sehr vielschichtig. Samtiger Gaumen, dichte, mollige Textur, wiederum reife Frucht und bereits integrierte, fette Tannine im Extrakt, im Finale dann zu schwarzbeerig tendierend, Lakritze zeigend, mit Cassis und einem genialen Mokka- Schokofinale endend. Eine richtige Droge, perfekt vinifiziert und zu den ganz grossen Weinen dieses Weingutes gehörend.",Rotweine,,http://www.moevenpick-wein.de/images/4985_k.jpg,http://www.moevenpick-wein.de/images/4985.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0498507075B6000]],,,moevenpick,,
24f6404b41879e1fae636444cfe642db,0499009075B6200,Monte Fernão Reserva Douro DOC,11.80,EUR,moevenpick,"Tiefschwarz wie Tinte. Komplexes Brombeerbouquet, typischer, intensiver Rosenduft, Cassis, Veilchen und feine Kräuerwürze. Druckvoller Auftakt mit ansprechender Fruchtsüsse und gut eingebundenem Extrakt, reife Pflaumen und Korinthenschokolade in der komplexen Mitte, dazu reiche schwarze und blaue Frucht, herrlicher Douro-Schmelz und typische Mineralität bis ins lang nachklingende Finale.",Rotweine,,http://www.moevenpick-wein.de/images/4990_k.jpg,http://www.moevenpick-wein.de/images/4990.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0499009075B6200]],,,moevenpick,,
4abfcd8b73acea345ddcfed4d3d682b2,0499009075C6200,Monte Fernão Reserva Douro DOC,11.80,EUR,moevenpick,"Tiefschwarz wie Tinte. Komplexes Brombeerbouquet, typischer, intensiver Rosenduft, Cassis, Veilchen und feine Kräuerwürze. Druckvoller Auftakt mit ansprechender Fruchtsüsse und gut eingebundenem Extrakt, reife Pflaumen und Korinthenschokolade in der komplexen Mitte, dazu reiche schwarze und blaue Frucht, herrlicher Douro-Schmelz und typische Mineralität bis ins lang nachklingende Finale.",Rotweine,,http://www.moevenpick-wein.de/images/4990_k.jpg,http://www.moevenpick-wein.de/images/4990.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0499009075C6200]],,,moevenpick,,
3d4fef4da1fab7af35942dc93b0b9de2,0499608075C6100,Centauri Valle de Maule,15.50,EUR,moevenpick,"Intensives Purpur, fast schwarze Mitte. Schwarzbeeriges, nach Brombeeren und schwarzem Holunder duftendes Bouquet, etwas schwarzer Pfeffer und feinstes Vanille. Enorm kraftvolles Gaumenbild, Cassis und Brombeeren, nach und nach auch Noten nach Brownies und einer Spur dominikanischem Tabak insgesamt von einer schönen Frische und hervorragender Struktur, sehr angenehme Tannine nicht nachlassender, von Bourbon-Vanille begleiteter, langer Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/4996_k.jpg,http://www.moevenpick-wein.de/images/4996.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0499608075C6100]],,,moevenpick,,
5e5d3d8e4008e70d9d3a96f6489aa92f,0499710075C6100,Sauvignon Blanc Reserva Valle del Maipo,9.20,EUR,moevenpick,"Hellgelb, leicht grünliche Nuancen. Grapefruit und Limetten im erfrischenden Bouquet, auch Zitronengras und eine Spur Ingwer. Von angenehmer Frische zeigt sich der Gaumen, dominiert von zitrischen Aromen, auch etwas Minze, tänzerisch und gut balanciert, gute Abgangslänge.",Weissweine,,http://www.moevenpick-wein.de/images/4997_k.jpg,http://www.moevenpick-wein.de/images/4997.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0499710075C6100]],,,moevenpick,,
bdbfafb91bcd5157b604be5607902104,0499810075C6100,Chardonnay Reserva Valle del Maipo,9.20,EUR,moevenpick,"Mittleres Gelb, goldene Nuancen. Viel Intensität in der offenen Nase, an Papaya, Bananen und Mango erinnernd, unterlegt durch sanfte Röstaromen. Recht konzentriert und schön ausbalanciert im Gaumen, tropische Früchte gepaart mit einer eleganten Mineralität, anhaltender Finish.",Weissweine,,http://www.moevenpick-wein.de/images/4998_k.jpg,http://www.moevenpick-wein.de/images/4998.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0499810075C6100]],,,moevenpick,,
3aa94223a613782c2147526bc5edf247,0499909075C6100,Cabernet Sauvignon Reserva Valle del Maipo,9.20,EUR,moevenpick,"Strahlendes Rubin. Brombeeren und Pflaumen, auch etwas Lakritze und schwarze Schokolade in der Nase. Rassiger Gaumen mit einer typischen Cabernet-Aromatik, schwarze Kirschen und etwas Gewürznelke, auch Schwarztee gut strukturiert und bestens integrierte Tannine, mittleres Finale.",Rotweine,,http://www.moevenpick-wein.de/images/4999_k.jpg,http://www.moevenpick-wein.de/images/4999.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0499909075C6100]],,,moevenpick,,
1ee5033d37688cadd170b8b6be656cc5,0499910075C6100,Cabernet Sauvignon Reserva Valle del Maipo,9.20,EUR,moevenpick,"Kräftiges Rubinrot. Himbeerkonfitüre und frisch gepflückte Kirschen in der fruchtbetonten, offenen Nase, auch eine Spur mineralische Noten, leicht blumig. Pflaumen und Heidelbeerkompott im vollen Körper, verführerisch und sehr ausgewogen, die Frucht bleibt im Vordergrund abgerundet durch feine Röstaromen, etwas Vanille und Milchschokolade, kompaktes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/4999_k.jpg,http://www.moevenpick-wein.de/images/4999.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0499910075C6100]],,,moevenpick,,
798d5eb634cf747839c6bae681db15c4,0500009075C6100,Merlot Reserva Valle del Maipo,9.20,EUR,moevenpick,"Rubinrot, etwas aufgehellter Rand. Pflaumen und rote Johannisbeeren in der offenen Nase, auch Feigenduft und grüner Pfeffer. Intensiv im Gaumen, an Zwetschgen und Veilchen erinnernd, samtene Tannine, gute Länge.",Rotweine,,http://www.moevenpick-wein.de/images/5000_k.jpg,http://www.moevenpick-wein.de/images/5000.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0500009075C6100]],,,moevenpick,,
876bb9118991b94e90e9b507f35308cf,0500407075C6100,Carmenère Gran Reserva Valle del Maipo,13.00,EUR,moevenpick,"Intensives Rubinrot, purpurfarbene Nuancen. Nobles Bouquet, welches schöne Noten nach schwarzen Kirschen und feinster Schokolade entfaltet, auch etwas Menthol und eine Rebsorten-typische, dezente Laubnote. Bemerkenswert konzentrierte Frucht, Zwetschgen und Preiselbeeren, schöne balsamische Noten  auch sehr konzentriert und fein komponiert, Finale von brillanter Länge und guter Frische.",Rotweine,,http://www.moevenpick-wein.de/images/5004_k.jpg,http://www.moevenpick-wein.de/images/5004.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0500407075C6100]],,,moevenpick,,
4d8bf42897a23c4a54bdf01642c0c8cb,0500806075B7000,Château La Conseillante Pomerol AOC,125.00,EUR,moevenpick,"Bestes Traubengut aus einzigartigen Spitzenlagen und minutiöser Mikrovinifikation zeichnen die Klassiker der Alten, die Ultra-Premiumweine der Neuen Welt und die neu entstandene Kategorie der gesuchten Garagenweine aus.",Rotweine,,http://www.moevenpick-wein.de/images/5008_k.jpg,http://www.moevenpick-wein.de/images/5008.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0500806075B7000]],,,moevenpick,,
a3c848f23a83b60f7c24f8e614056b55,0500807075B6000,Château La Conseillante Pomerol AOC,89.00,EUR,moevenpick,"Bestes Traubengut aus einzigartigen Spitzenlagen und minutiöser Mikrovinifikation zeichnen die Klassiker der Alten, die Ultra-Premiumweine der Neuen Welt und die neu entstandene Kategorie der gesuchten Garagenweine aus.",Rotweine,,http://www.moevenpick-wein.de/images/5008_k.jpg,http://www.moevenpick-wein.de/images/5008.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0500807075B6000]],,,moevenpick,,
f200cf8d71ba4c90d54a8c50e2219852,0500906075C6100,Millantu Valle del Maipo,16.50,EUR,moevenpick,"Tiefes Purpurrot. Viel Komplexität ausdrückende Nase, reiffruchtig und sehr intensiv, nach Zwetschgen und roten Kirschen duftend, aber auch feines Vanille dahinter. Homogen und dicht im Gaumen, von ausgewogener Textur und kräftigem Körper, sehr schön integrierte Barriquearomen, Crème brûlée und Mokkanoten runden den langanhaltenden Abgang aufs Schönste ab.",Rotweine,,http://www.moevenpick-wein.de/images/5009_k.jpg,http://www.moevenpick-wein.de/images/5009.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0500906075C6100]],,,moevenpick,,
f64fa806f1078b2a2dac247a6809cfbe,0501509075C7100,Punto Final Malbec Mendoza,8.50,EUR,moevenpick,"Rubinrot, violette Reflexe. Heidelbeergelee und reife Brombeeren, eine dezente Kräuternote dahinter. Rassig im Gaumen, viel Malbec-Frucht, an schwarze Kirschen und etwas Melasse erinnernd, auch schokoladige Noten insgesamt kompakt, mit runden Tanninen eine feine Zedernholznote begleitet das Finale.",Rotweine,,http://www.moevenpick-wein.de/images/5015_k.jpg,http://www.moevenpick-wein.de/images/5015.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0501509075C7100]],,,moevenpick,,
40e28a5800d2a45aa6054ef100c63235,0501510075C7100,Punto Final Malbec Mendoza,8.50,EUR,moevenpick,Fruchtbetonte Rotweine sind die perfekten Essbegleiter für jeden Tag und bestens geeignet für grössere Anlässe. Das Barrique wird wenn überhaupt höchstens während kurzer Zeit eingesetzt. Die Frucht steht hier im Vordergrund.,Rotweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0501510075C7100]],,,moevenpick,,
601fcc0170fa94680996d3d3520ad90f,0501708075C6100,Punto Final Reserva Malbec Mendoza,14.50,EUR,moevenpick,"Undurchdringliches Purpurrot. Schwarze Kirschen, Zedernholz und eine Spur Lavendel in der offenen, nobel komponierten Nase, ergänzt durch etwas Tabaknoten. Ausdrucksstark und kraftvoll präsentiert sich die Gaumenaromatik: rote und schwarze Beeren, florale Noten, auch Zimt und Kakao, von kräftiger Struktur, körperreich lange anhaltendes, gut balanciertes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/5017_k.jpg,http://www.moevenpick-wein.de/images/5017.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0501708075C6100]],,,moevenpick,,
8f6bb985da0ee831b28f02a2677375f6,0501808075C6100,Enamore Mendoza,19.50,EUR,moevenpick,"Dunkles Rubinrot, fast purpur. Warme, reiffruchtige Nase, an Kirschenkompott, Backpflaumen und Crème brûlée erinnernd, auch etwas Edelhölzer ergänzen das Bouquet. Enorm einnehmender Gaumen mit viel reifer Frucht, rosineartigen Noten, ergänzt von gut integrierten Barriquenoten, Brownies und etwas Würze sehr feine Tanninstruktur aromatisch bestens abgedeckt bis ins sehr ausgedehnte, Potenzial aufzeigende Finale.",Rotweine,,http://www.moevenpick-wein.de/images/5018_k.jpg,http://www.moevenpick-wein.de/images/5018.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0501808075C6100]],,,moevenpick,,
c4c5f63b20272d6c8865a66bb3f2c729,0501908075C6100,Cabernet Franc Pequenas Partilhas,18.50,EUR,moevenpick,"Rubinrot, granatfarbene Nuancen. Rote Kirschen im offenen Bouquet, im Verbund mit floralen und würzigen Noten. Im Gaumen charakterstark, Himbeeren und eine feine Malznote, feinwürzig und mit samtenen Tanninen ausgestattet  von einer angenehmen Frische begleiteter, aromatischer Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/5019_k.jpg,http://www.moevenpick-wein.de/images/5019.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0501908075C6100]],,,moevenpick,,
51c9c768c0f7bac5632bca1340d7d750,0502506075C6100,Saó Expressiu Costers del Segre DO,22.80,EUR,moevenpick,"Undurchlässiges Purpur-Schwarz. Dunkel gerösteter Kaffe und karamellisierte Baumnüsse, auch Cassis, Brombeeren und Kleine Pflaumen, sehr konzentriert. Samtige Textur im kompakten Gaumen, noch jugendlich wirkende Tannine und nussiges Extrakt, zunehmend auch mehr Weinfett zeigend, tiefgründige schwarze und blaue Frucht bis ins fleischige Finale.",Rotweine,,http://www.moevenpick-wein.de/images/5025_k.jpg,http://www.moevenpick-wein.de/images/5025.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0502506075C6100]],,,moevenpick,,
c96e75a7e54870f3e12c06fd2c47e754,05044--050CE000,Grappa Amarone Valpolicella Vivaldi,36.00,EUR,moevenpick,Bernsteinfarbe mit gelblichen Reflexen. In der Nase elegant und harmonisch feiner Duft nach Beeren und Vanille. Am Gaumen weich und süsslich Aromen von Vanille und Kakao.,Grappa,,http://www.moevenpick-wein.de/images/5044_k.jpg,http://www.moevenpick-wein.de/images/5044.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[05044--050CE000]],,,moevenpick,,
3bc4e76976727aa7d9379eddd628a879,0505409075C7100,Chardonnay Red Label Napa County - Sonoma County,22.50,EUR,moevenpick,"Leuchtendes Gelb mit goldenem Schimmer. Reife Birnen, Quittensaft und Mandelblüten in der finessenreichen, burgundischen Nase, dahinter reife Stachelbeeren, getrocknete Aprikosen und Butterspekulatius. Fülliger Gaumen mit erfrischender Fruchtsäure und feiner Mineralik, wieder viel gelbe, reife Frucht und verführerische Exotik, nun auch Vanille und Mandelaromen, gute Balance bis ins fruchtbetonte Finale.",Weissweine,,http://www.moevenpick-wein.de/images/5054_k.jpg,http://www.moevenpick-wein.de/images/5054.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0505409075C7100]],,,moevenpick,,
f5663a923f0ad3beb4f9124a5f29366a,0505608075C6100,Sancerre AOC La Bourgeoise Henri Bourgeois,25.00,EUR,moevenpick,"Mittelgelb, grünliche Reflexe. Süsse Aprikosen, Mirabellen und eine Spur Feuerstein in der offenen, fein parfümierten Nase. Von einnehmender Eleganz präsentiert sich der Gaumen, dichte Noten nach Zitrusfrüchten und eine exotische Note, an Ananas und Zitronenminze erinnernd, ergänzt durch eine angenehme Mineralik sehr präsent bis ins anhaltende Finale.",Weissweine,,http://www.moevenpick-wein.de/images/5056_k.jpg,http://www.moevenpick-wein.de/images/5056.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0505608075C6100]],,,moevenpick,,
00d5fb5b3477dbf8b83e8d75639f1617,0505909075C7100,Zinfandel California,13.90,EUR,moevenpick,"Leuchtendes Rubin-Granat. Betörende Kirschenmarmelade, reife Himbeeren und Preiselbeeren in der Sortentypischen Nase, dahinter rote Rosen, Malz und kandierte Orangen. Cassisdrops und wiederum Himbeeren sowie Rhabarber mit Vanille, im druckvollen Gaumen samtige, anschmiegsame Tannine, viel Saft in der Mitte, lässt den Zin fast tänzerisch wirken, unverkennbare Zinfandelsüsse, reife, rote Kirschen und Heidelbeerengelee bis ins füllig nachklingende Finale.",Rotweine,,http://www.moevenpick-wein.de/images/5059_k.jpg,http://www.moevenpick-wein.de/images/5059.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0505909075C7100]],,,moevenpick,,
20a0376055947ce5234b2f7b4e7f8a94,0507909075C7100,Darscho Burgenland,22.00,EUR,moevenpick,Sehr komplexe Weissweine werden meist im Barrique ausgebaut und stammen aus den besten Selektionen. Es sind die Reservas oder Lagenweine eines Produzenten und zeigen Lagerpotential.,Weissweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0507909075C7100]],,,moevenpick,,
36fe7119a313cff4e350e51359c04fe8,0508606075B7100,Côte-Rôtie AOC La Turque Etienne Guigal,199.00,EUR,moevenpick,"Bestes Traubengut aus einzigartigen Spitzenlagen und minutiöser Mikrovinifikation zeichnen die Klassiker der Alten, die Ultra-Premiumweine der Neuen Welt und die neu entstandene Kategorie der gesuchten Garagenweine aus.",Rotweine,,http://www.moevenpick-wein.de/images/3272_k.jpg,http://www.moevenpick-wein.de/images/3272.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0508606075B7100]],,,moevenpick,,
644fbc9b634d29b624160d342e446ee6,0510508075B6000,Château Lilian Ladouys Cru Bourgeois,19.90,EUR,moevenpick,"Tiefes Granat mit lila Schimmer. Intensives Cassisbouquet, reifer Cabernet, zartes Vanillin, im Untergrund vermischt mit Röstnoten, die an frisch gebackenes Schwarzbrot erinnern. Grosser Gaumenauftritt, gut gebauter Körper, feste Tannine, die aber dem kräftigen Körper schön angepasst sind, langes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/5105_k.jpg,http://www.moevenpick-wein.de/images/5105.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0510508075B6000]],,,moevenpick,,
56067c04841caa9a86da60a20f70de95,0510508075B7000,Château Lilian Ladouys Cru Bourgeois,19.90,EUR,moevenpick,"Tiefes Granat mit lila Schimmer. Intensives Cassisbouquet, reifer Cabernet, zartes Vanillin, im Untergrund vermischt mit Röstnoten, die an frisch gebackenes Schwarzbrot erinnern. Grosser Gaumenauftritt, gut gebauter Körper, feste Tannine, die aber dem kräftigen Körper schön angepasst sind, langes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/5105_k.jpg,http://www.moevenpick-wein.de/images/5105.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0510508075B7000]],,,moevenpick,,
2770f61e18c83d0ad8d7f23a92c2646e,0511210075C6100,Riesling Volz Wiltingen Saar,25.90,EUR,moevenpick,Sehr komplexe Weissweine werden meist im Barrique ausgebaut und stammen aus den besten Selektionen. Es sind die Reservas oder Lagenweine eines Produzenten und zeigen Lagerpotential.,Weissweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0511210075C6100]],,,moevenpick,,
c4a6f731974573389f703587a99e4002,0511810075C7100,Chardonnay Arroyo Seco,19.90,EUR,moevenpick,"Leuchtendes Gelb mit grün-goldenen Reflexen. Intensive gelbfruchtig-würzige Nase: Honigmelone, getrocknete Aprikosen, reife Quitte, Kamille, geröstete Haselnuss und ein Touch Vanille. Am Gaumen feine, mineralische Textur, wirkt sehr elegant und trotzdem leichtfüssig (bedingt durch die Nähe zum kühlen Pazifik). Birnenbrot, feine Röst- und Kräuternote, elegant salzig auf der Zunge mit feinem Karamellfilm sowie weisser Pfeffer im eleganten Finale.",Weissweine,,http://www.moevenpick-wein.de/images/5118_k.jpg,http://www.moevenpick-wein.de/images/5118.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0511810075C7100]],,,moevenpick,,
1a2fa08065fa624e67264af04618011d,0512109075C7100,Pinot Noir Arroyo Seco,23.50,EUR,moevenpick,"Leuchtendes Rubinrot. Herrliche Pinotnase: reife Himbeeren und rote Kirschen. Dahinter edle Kräuternote und Preiselbeeren. Saftiger, anregender Gaumen mit reifen Tanninen und schöner eleganter Struktur mit betörendem Fruchtdruck. Durch die perfekte Nähe zum Pazifik, ein ungemein filigraner Pinot, der durch Finesse zu gefallen weiss. Im rotbeerigen Finale wiederum Himbeeren, Black Kurant und Schattenmorellen.",Rotweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0512109075C7100]],,,moevenpick,,
41ce918c4a1849f6fad2b30a5c3abefe,0512808075B6000,Château Lafleur-Gazin Pomerol AOC,29.50,EUR,moevenpick,"Recht dichtes Granat mit Purpurschimmer. Trockenes Bouquet mit einer gewissen Tiefenanzeige, Pflaumenschalen, Holznoten, getrocknete Pilze. Im Gaumen fleischig, gut stützende Adstringenz, fein kerniges Finale. Traditioneller Pomerol der etwas Zeit braucht.",Rotweine,,http://www.moevenpick-wein.de/images/5128_k.jpg,http://www.moevenpick-wein.de/images/5128.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0512808075B6000]],,,moevenpick,,
fc12426ddbb76080b5c333138356d10f,0512909075C6100,Bancal Montsant DO,15.50,EUR,moevenpick,"Dichtes Purpur mit schwarzen Reflexen. Pflaumiges Fruchtbouquet mit feiner Lakritzenote, auch Amarenakirschen, Heidelbeeren und dunkle Schokolade. Druckvoller Gaumen mit wiederum viel schwarzer Frucht, geléeartiges Extrakt und gut eingebundene Tannine, sehr komplex und dennoch viel Trinkspass bietend, Pflaumenkompott und Korinthenschokolade, bis ins Finale gute Balance zwischen fleischiger Textur und crèmiger Fruchtsüsse. Ein grosses Stück Montsant im Glas.",Rotweine,,http://www.moevenpick-wein.de/images/5129_k.jpg,http://www.moevenpick-wein.de/images/5129.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0512909075C6100]],,,moevenpick,,
